id;texto;setor_destino;canal;urgencia_referencia;particao_recomendada
ATE-04478;"Bom dia, não consigo visualizar o boleto deste mês; além disso, o portal também está dando erro. Conseguem me orientar?";financeiro;telefone;baixa;treino
ATE-04479;Oi, preciso atualizar um documento da matrícula. Agradeço se puderem olhar isso.;secretaria_academica;email;baixa;treino
ATE-04480;"Olá, boa tarde, não consigo entrar no portal; além disso, também apareceu uma cobrança que não reconheço. Agradeço se puderem olhar isso.";suporte_tecnico;portal;media;treino
ATE-04481;Não consigo abrir o ambiente virtual, para organizar minha situação.;suporte_tecnico;email;media;validacao
ATE-04482;ESTOU COM UMA DÚVIDA, APARECE UMA MENSAGEM DE ERRO TODA VEZ Q FAÇO LOGIN. ISSO PODE SER VERIFICADO, POR FAVOR?!!!;suporte_tecnico;presencial;alta;treino
ATE-04483;Antes de enviar outro pedido, o comprovante foi enviado, mas o débito continua aberto.;financeiro;presencial;baixa;teste
ATE-04484;Olá, não consigo acessar a base de periódicos e, em paralelo, o portal também está dando erro. Como resolvo?;biblioteca;telefone;baixa;treino
ATE-04485;O link de recuperação de senha não chega.;suporte_tecnico;portal;baixa;treino
ATE-04486;Oi, quero conversar sobre pré-requisitos e sequência de disciplinas? Como resolvo?;coordenacao;chat;baixa;treino
ATE-04487;Tenho dúvida sobre um registro. Minha solicitação principal é: quero entender uma cobrança na mensalidade;financeiro;presencial;media;treino
ATE-04488;Gostaria de solicitar apoio: a página apresenta erro quando tento acessar. Além disso, preciso da segunda via do boleto. Isso pode ser verificado, por favor?;financeiro;email;media;treino
ATE-04489;Quero orientação acadêmica antes de escolher as próximas matérias.;coordenacao;chat;alta;teste
ATE-04490;Gostaria de solicitar apoio: preciso falar com a coordenação sobre meu planejamento acadêmico. Isso aconteceu no semestre atual.;coordenacao;chat;alta;treino
ATE-04491;Pessoal, a plataforma fica em tela branca e, em paralelo, o aceso à biblioteca digital falhou. Obrigada.;suporte_tecnico;telefone;media;treino
ATE-04492;A devolução de um livro ainda não foi registrada. Isso aconteceu nesta semana.;biblioteca;telefone;alta;teste
ATE-04493;"Não consigo acessar a base de periódicos; além disso, quero discutir uma decisão acadêmica.";biblioteca;chat;alta;treino
ATE-04494;;suporte_tecnico;email;media;treino
ATE-04495;Por favor, fiz o pagamento e ainda aparece pendência!;financeiro;portal;alta;teste
ATE-04496;O portal também está dando erro, mas o que preciso resolver primeiro é que preciso discutir equivalência de conteúdo entre disciplinas.;coordenacao;portal;media;treino
ATE-04497;Pessoal, o valor da parcela está diferente. Fico no aguardo.;financeiro;telefone;media;treino
ATE-04498;Gostaria de registrar, um livro devolvido ainda aparece comigo.;biblioteca;telefone;alta;validacao
ATE-04499;Só queria entender, a página apresenta erro quando tento acessar? Fico no aguardo.;suporte_tecnico;chat;alta;validacao
ATE-04500;Solicito orientação: pessoal, não consigo acessar uma tela do sistema, mas o que preciso resolver primeiro é que preciso confirmar um estorno. Obrigada.;financeiro;telefone;media;treino
ATE-04501;oi, quero discutir uma situação pedagógica com a turma.;coordenacao;presencial;alta;treino
ATE-04502;"Quero saber sobre a emissão de declaração; ao mesmo tempo, preciso conversar sobre a organização da minha grade.";coordenacao;telefone;alta;treino
ATE-04503;minha senha não funciona e também quero discutir uma situação pedagógica com a turma. 🙂;suporte_tecnico;telefone;media;teste
ATE-04504;estou com uma dúvida, preciso da segunda via do boleto, mas tenho ainda outra questão: preciso de orientação sobre uma decisão acadêmica que n é apenas cadastral. conseguem me orientar?;financeiro;chat;media;treino
ATE-04505;Bom dia, quero discutir uma situação pedagógica com a turma? Como resolvo?;coordenacao;chat;media;treino
ATE-04506;Então, o acesso à biblioteca digital falhou, mas o que preciso resolver primeiro é que preciso falar com a coordenação sobre meu planejamento acadêmico.;coordenacao;chat;baixa;validacao
ATE-04507;Então, preciso consultar uma pendência de empréstimo.;biblioteca;presencial;alta;validacao
ATE-04508;Tenho dúvida sobre um pagamento. Minha solicitação principal é: quero saber sobre a emissão de declaração.;secretaria_academica;presencial;baixa;teste
ATE-04509;Boa tarde, quero confirmar a multa de um empréstimo atrasado? Como resolvo?;biblioteca;portal;baixa;treino
ATE-04510;Por favor, quero entender uma cobrança na mensalidade e, em paralelo, também preciso de orientação sobre uma disciplina.;financeiro;chat;baixa;treino
ATE-04511;O acesso à biblioteca digital falhou. Minha solicitação principal é: aparece uma mensagem de erro toda vez que faço login!;suporte_tecnico;chat;alta;teste
ATE-04512;Olá, preciso corrigir meus dados acadêmicos;secretaria_academica;chat;baixa;treino
ATE-04513;Pessoal, tenho um problema recorrente em uma turma e preciso de orientação. Preciso de um retorno.;coordenacao;telefone;media;treino
ATE-04514;Gente, a plataforma fica em tela branca;suporte_tecnico;email;media;validacao
ATE-04515;Preciso de ajuda, a página apresenta erro quando tento acessar. Preciso de um retorno.;suporte_tecnico;chat;alta;treino
ATE-04516;boa tarde, quero orientação acadêmica antes de escolher as próximas matérias como resolvo;coordenacao;portal;media;treino
ATE-04517;fiz o pagamento e ainda aparece pendência. além disso, preciso atualizar um documento da matrícula.;secretaria_academica;email;baixa;validacao
ATE-04518;Bom dia, quero saber se um título está disponível e, em paralelo, o portal também está dando erro. Como resolvo?;biblioteca;presencial;alta;treino
ATE-04519;"Preciso saber o horário de atendimento da biblioteca; além disso, tenho dúvida sobre um registro.";biblioteca;telefone;media;teste
ATE-04520;quero orientação acadêmica antes de escolher as próximas matérias.;coordenacao;presencial;baixa;treino
ATE-04521;"a plataforma fica em tela branca; ao mesmo tempo, preciso solicitar aproveitamento de documentação já entregue";secretaria_academica;chat;media;treino
ATE-04522;Desde o começo da semana, preciso saber o horário de atendimento da biblioteca.;biblioteca;presencial;media;treino
ATE-04523;Olá, aparece uma mensagem de erro toda vez que faço login;suporte_tecnico;email;baixa;treino
ATE-04524;tambem preciso confirmar um documento acadêmico, mas o que preciso resolver primeiro é que quero entender uma cobrança na mensalidade.;financeiro;email;baixa;treino
ATE-04525;Por favor, minha senha não funçiona.;suporte_tecnico;presencial;media;treino
ATE-04526;Não consigo visualizar o boletoo deste mês.;financeiro;chat;media;treino
ATE-04527;Quero discutir uma decisão acadêmica, mas o que preciso resolver primeiro é que quero saber sobre a emissão de declaração.;secretaria_academica;chat;media;treino
ATE-04528;pessoal, não consigo acessar uma tela do sistema, mas o que preciso resolver primeiro é que preciso solicitar um histórico escolar. obrigada.;secretaria_academica;portal;alta;treino
ATE-04529;"Desde a última atualização do sistema, quero informações sobre calendário de matrícula; além disso, não consigo acessar uma tela do sistema.";secretaria_academica;presencial;baixa;treino
ATE-04530;Preciso discutir equivalência de conteúdo entre disciplinas, mas tenho ainda outra questão: preciso renovar um livro;coordenacao;email;media;treino
ATE-04531;Oi, não consigo anexar o arquivo no portal? Conseguem me orientar?;suporte_tecnico;portal;alta;treino
ATE-04532;Registro a seguinte situação: preciso atualizar um documento da matrícula e, em paralelo, o portal também está dando erro.;secretaria_academica;email;baixa;treino
ATE-04533;Queria uma orientação, preciso atualizar um documento da matrícula e, em paralelo, há uma questão pedagógica que preciso avaliar. Agradeço se puderem olhar isso.;secretaria_academica;portal;baixa;treino
ATE-04534;Estou com uma dúvida, o comprovante foi enviado, mas o débito continua aberto.;financeiro;telefone;alta;validacao
ATE-04535;Só queria entender, também tenho uma pendência de empréstimo, mas o que preciso resolver primeiro é que quero entender uma cobrança na mensalidade. Obrigada.;financeiro;telefone;baixa;treino
ATE-04536;bom dia, um livro devolvido ainda aparece comigo agradeço se puderem olhar isso!;biblioteca;telefone;media;treino
ATE-04537;O desconto da mensalidade não apareceu. Isso aconteceu para conseguir seguir com o processo.;financeiro;chat;media;teste
ATE-04538;Gente, quero negociar uma pendência financeira?;financeiro;portal;media;validacao
ATE-04539;tambem preciso de orientação sobre uma disciplina. Minha solicitação principal é: o comprovante foi enviado, mas o débito continua aberto.;financeiro;portal;media;treino
ATE-04540;"Boa tarde, quero confirmar o status da rematrícula; além disso, quero discutir uma decisão acadêmica. Obrigada.";secretaria_academica;presencial;baixa;treino
ATE-04541;Fiz o pagamento e ainda aparece pendência?;financeiro;chat;alta;treino
ATE-04542;Então, meu nome saiu incorreto em um documento acadêmico.;secretaria_academica;presencial;alta;treino
ATE-04543;alguém consegue me ajudar, meu login falha às vezes minha solicitação principal é: quero conversar sobre pré-requisitos e sequência de disciplinas como resolvo;coordenacao;email;alta;treino
ATE-04544;Pessoal, preciso conversar sobre a organização da minha grade e também não consigo acessar um artigo pelo portal da biblioteca. Podem verificar?;coordenacao;email;alta;treino
ATE-04545;Então, meu nome saiu incorreto em um documento acadêmico;secretaria_academica;portal;baixa;treino
ATE-04546;preciso de orientação sobre uma decisão acadêmica que não é apenas cadastral?!!!;coordenacao;chat;media;treino
ATE-04547;Oi, solicito orientação: pessoal, preciso solicitar um histórico escolar. Além disso, o comprovante foi enviado, mas o débito continua aberto. Conseguem me orientar.;financeiro;email;alta;validacao
ATE-04548;Preciso solicitar um histórico escolar.;secretaria_academica;chat;media;teste
ATE-04549;"preciso conversar sobre a organização da minha grade; situação observada para resolver ainda este mês.";coordenacao;email;media;validacao
ATE-04550;Oi, meu acesso está bloqueado e, em paralelo, há uma questão pedagógica que preciso avaliar. Preciso de um retorno.;suporte_tecnico;portal;baixa;teste
ATE-04551;"Fiz o pagamento e ainda aparece pendência; além disso, não consigo acessar uma tela do sistema.";financeiro;chat;alta;treino
ATE-04552;Meu nome saiu incorreto em um documento acadêmico, mas tenho ainda outra questão: a plataforma fica em tela branca.;secretaria_academica;chat;alta;treino
ATE-04553;Por favor, o valor da parcela está diferente;financeiro;portal;baixa;treino
ATE-04554;Oi, preciso corrigir meus dados acadêmicos e também preciso discutir equivalência de conteúdo entre disciplinas;secretaria_academica;portal;media;treino
ATE-04555;também preciso de orientação sobre uma disciplina. minha solicitação principal é: fiz o pagamento e ainda aparece pendência.;financeiro;presencial;alta;treino
ATE-04556;Venho informar, também apareceu uma cobrança que não reconheço, mas o que preciso resolver primeiro é que preciso conversar sobre a organização da minha grade. Podem verificar?;coordenacao;chat;baixa;treino
ATE-04557;Quero entender uma cobrança na mensalidade, mas tenho ainda outra questão: quero discutir uma situação pedagógica com a turma.;financeiro;chat;baixa;treino
ATE-04558;Olá, preciso discutir equivalência de conteúdo entre disciplinas. Além disso, o aplicativo não carrega.;suporte_tecnico;email;baixa;treino
ATE-04559;Por favor, não consigo visualizar o boleto deste mês Obrigado;financeiro;presencial;baixa;treino
ATE-04560;pessoal, o portal também está dando erro minha solicitação principal é: quero confirmar o status da rematrícula;secretaria_academica;presencial;media;teste
ATE-04561;Olá, preciso renovar um livro?!;biblioteca;email;media;validacao
ATE-04562;preciso de informações sobre vencimento e juros e também não consigo acessar um artigo pelo portal da biblioteca;financeiro;email;media;treino
ATE-04563;Solicito orientação: não consigo abrir o ambiente virtual.;suporte_tecnico;presencial;baixa;treino
ATE-04564;Por favor, também tenho uma pendência de empréstimo. Minha solicitação principal é: preciso avaliar uma situação excepcional no meu percurso acadêmico.;coordenacao;chat;media;validacao
